"_id",country,date,keyword,lang,__v,absolute,difficult,normalized,similarWord,traffic
62f80c6a2647f9326ead6bb0,ar,2022-06-02T00:00:00.000Z,NEGOCIAR,es-AR,0,14800,0,99,negociar,1.5
62f80c6a2647f9326ead6baf,ar,2022-07-02T00:00:00.000Z,NEGOCIAR,es-AR,0,18100,0,99,negociar,1.8
62f80c6a2647f9326ead6bb6,ar,2022-06-02T00:00:00.000Z,COMERCIAR,es-AR,0,14800,0,99,comerciar,1.5
62f80cba2647f9326ead94fa,ar,2022-07-02T00:00:00.000Z,TOKENS,es-AR,0,9900,0,99,tokens,1
62f80cba2647f9326ead9518,ar,2022-06-02T00:00:00.000Z,VENDÉ,es-AR,0,90,0,91,vendé,0
62f80cba2647f9326ead94fc,ar,2022-06-02T00:00:00.000Z,TOKENS,es-AR,0,9900,0,99,tokens,1
62f80cba2647f9326ead950b,ar,2022-06-02T00:00:00.000Z,COMPRAR NFTS,es-AR,0,50,0,86,comprar nfts,0
62f80cba2647f9326ead9509,ar,2022-07-02T00:00:00.000Z,COMPRAR NFTS,es-AR,0,30,0,80,comprar nfts,0
62f80cba2647f9326ead9513,ar,2022-06-02T00:00:00.000Z,COMPRAR CRIPTOS,es-AR,0,110,0,92,comprar criptos,0
62f80cba2647f9326ead9505,ar,2022-06-02T00:00:00.000Z,NFT,es-AR,0,60500,0,99,nft,6.1
62f80cba2647f9326ead9500,ar,2022-07-02T00:00:00.000Z,COMPRAR BITCOINS,es-AR,0,5400,0,99,comprar bitcoins,0.5
62f80cba2647f9326ead9516,ar,2022-07-02T00:00:00.000Z,COMPRAR CRIPTOS,es-AR,0,140,0,93,comprar criptos,0
62f80cba2647f9326ead9502,ar,2022-06-02T00:00:00.000Z,COMPRAR BITCOINS,es-AR,0,6600,0,99,comprar bitcoins,0.7
62f80cba2647f9326ead950d,ar,2022-06-02T00:00:00.000Z,COMPRAR NFT,es-AR,0,50,0,86,comprar nfts,0
62f80cba2647f9326ead950c,ar,2022-07-02T00:00:00.000Z,COMPRAR NFT,es-AR,0,30,0,80,comprar nfts,0
62f80cba2647f9326ead9503,ar,2022-07-02T00:00:00.000Z,NFT,es-AR,0,40500,0,99,nft,4.1
62f80cba2647f9326ead9515,ar,2022-07-02T00:00:00.000Z,VENDÉ,es-AR,0,110,0,92,vendé,0
62f80d0a2647f9326eadc2bc,ar,2022-06-02T00:00:00.000Z,MEJORES CRIPTOS,es-AR,0,50,0,86,mejores criptos,0
62f80d0a2647f9326eadc2be,ar,2022-07-02T00:00:00.000Z,MUNDO CRIPTO,es-AR,0,390,0,97,mundo cripto,0
62f80d0a2647f9326eadc2c1,ar,2022-07-02T00:00:00.000Z,MEJORES CRIPTOS,es-AR,0,30,0,80,mejores criptos,0
62f80d0a2647f9326eadc2bf,ar,2022-06-02T00:00:00.000Z,MUNDO CRIPTO,es-AR,0,480,0,97,mundo cripto,0
62f80d0a2647f9326eadc2c6,ar,2022-07-02T00:00:00.000Z,BIG MAC,es-AR,0,8100,0,99,big mac,0.8
62f80d0a2647f9326eadc2c0,ar,2022-07-02T00:00:00.000Z,PEDIR A DOMICILIO,es-AR,0,2400,0,99,pedir a domicilio,0.2
62f80d0a2647f9326eadc2c4,ar,2022-06-02T00:00:00.000Z,PEDIR A DOMICILIO,es-AR,0,3600,0,99,pedir a domicilio,0.4
62f80d0a2647f9326eadc2c9,ar,2022-06-02T00:00:00.000Z,BIG MAC,es-AR,0,6600,0,99,big mac,0.7
62f80d0a2647f9326eadc2ce,ar,2022-07-02T00:00:00.000Z,MCPOLLO,es-AR,0,720,0,98,mcpollo,0.1
62f80d0a2647f9326eadc2cc,ar,2022-07-02T00:00:00.000Z,GRAND TASTY,es-AR,0,2900,0,99,grand tasty,0.3
62f80d0a2647f9326eadc2d4,ar,2022-06-02T00:00:00.000Z,COMPRAR HAMBURGUESAS,es-AR,0,90,0,91,comprar hamburguesas,0
62f80d0a2647f9326eadc2d3,ar,2022-06-02T00:00:00.000Z,GRAND TASTY,es-AR,0,2400,0,99,grand tasty,0.2
62f80d0a2647f9326eadc2d5,ar,2022-07-02T00:00:00.000Z,COMPRAR HAMBURGUESAS,es-AR,0,90,0,91,comprar hamburguesas,0
62f80d0a2647f9326eadc2d0,ar,2022-06-02T00:00:00.000Z,MCPOLLO,es-AR,0,590,0,98,mcpollo,0.1
62f80d5b2647f9326eadf0af,ar,2022-07-02T00:00:00.000Z,HAMBURGUESAS,es-AR,0,246000,0,99,hamburguesas,24.6
62f80d5b2647f9326eadf0b1,ar,2022-06-02T00:00:00.000Z,HAMBURGUESAS,es-AR,0,246000,0,99,hamburguesas,24.6
62f80d5b2647f9326eadf0c1,ar,2022-06-02T00:00:00.000Z,DELIVERY,es-AR,0,60500,0,99,delivery,6.1
62f80d5b2647f9326eadf0c4,ar,2022-07-02T00:00:00.000Z,COMIDA,es-AR,0,301000,0,100,comida,30.1
62f80d5b2647f9326eadf0ca,ar,2022-06-02T00:00:00.000Z,HAMBURGUESA,es-AR,0,246000,0,99,hamburguesa,24.6
62f80d5b2647f9326eadf0c5,ar,2022-06-02T00:00:00.000Z,COMIDA,es-AR,0,246000,0,99,comida,24.6
62f80d5b2647f9326eadf0b8,ar,2022-07-02T00:00:00.000Z,CUPONES,es-AR,0,4400,0,99,cupones,0.4
62f80d5b2647f9326eadf0cb,ar,2022-07-02T00:00:00.000Z,CUPONES DE DESCUENTO,es-AR,0,2900,0,99,cupones de descuento,0.3
62f80d5b2647f9326eadf0b4,ar,2022-06-02T00:00:00.000Z,SÁNDWICHES,es-AR,0,1900,0,99,sándwiches,0.2
62f80d5b2647f9326eadf0b3,ar,2022-07-02T00:00:00.000Z,SÁNDWICHES,es-AR,0,1900,0,99,sándwiches,0.2
62f80d5b2647f9326eadf0b9,ar,2022-06-02T00:00:00.000Z,CUPONES,es-AR,0,4400,0,99,cupones,0.4
62f80d5b2647f9326eadf0bd,ar,2022-06-02T00:00:00.000Z,OFERTAS ESPECIALES,es-AR,0,210,0,95,ofertas especiales,0
62f80d5b2647f9326eadf0bf,ar,2022-07-02T00:00:00.000Z,DELIVERY,es-AR,0,74000,0,99,delivery,7.4
62f80d5b2647f9326eadf0bc,ar,2022-07-02T00:00:00.000Z,OFERTAS ESPECIALES,es-AR,0,170,0,94,ofertas especiales,0
62f80d5b2647f9326eadf0c7,ar,2022-07-02T00:00:00.000Z,HAMBURGUESA,es-AR,0,246000,0,99,hamburguesa,24.6
62f80d5b2647f9326eadf0cf,ar,2022-07-02T00:00:00.000Z,COMIDA A DOMICILIO,es-AR,0,6600,0,99,comida a domicilio,0.7
62f80d5b2647f9326eadf0ce,ar,2022-06-02T00:00:00.000Z,CUPONES DE DESCUENTO,es-AR,0,3600,0,99,cupones de descuento,0.4
62f80d5b2647f9326eadf0d2,ar,2022-06-02T00:00:00.000Z,COMIDA A DOMICILIO,es-AR,0,6600,0,99,comida a domicilio,0.7
62f80dac2647f9326eae1bb6,ar,2022-06-02T00:00:00.000Z,DELIVERY DE HAMBURGUESA,es-AR,0,260,0,96,delivery de hamburguesa,0
62f80dac2647f9326eae1bc3,ar,2022-07-02T00:00:00.000Z,ENTREGA DE COMIDA,es-AR,0,20,0,75,entrega de comida,0
62f80dac2647f9326eae1bbc,ar,2022-06-02T00:00:00.000Z,PEDIR HAMBURGUESA,es-AR,0,30,0,80,pedir hamburguesa,0
62f80dac2647f9326eae1bc8,ar,2022-07-02T00:00:00.000Z,ENTREGA DE HAMBURGUESA,es-AR,0,0,0,0,entrega de hamburguesa,0
62f80dac2647f9326eae1bc6,ar,2022-06-02T00:00:00.000Z,APP DE DELIVERY,es-AR,0,320,0,96,app de delivery,0
62f80dac2647f9326eae1bce,ar,2022-07-02T00:00:00.000Z,COMIDA ONLINE,es-AR,0,170,0,94,comida online,0
62f80dac2647f9326eae1bbf,ar,2022-07-02T00:00:00.000Z,APP DE COMIDA,es-AR,0,50,0,86,app de comida,0
62f80dac2647f9326eae1bb1,ar,2022-07-02T00:00:00.000Z,DELIVERY DE COMIDA,es-AR,0,9900,0,99,delivery de comida,1
62f80dac2647f9326eae1bcc,ar,2022-06-02T00:00:00.000Z,ENTREGA DE COMIDA,es-AR,0,20,0,75,entrega de comida,0
62f80dac2647f9326eae1bba,ar,2022-07-02T00:00:00.000Z,PEDIR HAMBURGUESA,es-AR,0,30,0,80,pedir hamburguesa,0
62f80dac2647f9326eae1bd4,ar,2022-06-02T00:00:00.000Z,COMIDA ONLINE,es-AR,0,2400,0,99,comida online,0.2
62f80dac2647f9326eae1bc0,ar,2022-07-02T00:00:00.000Z,APP DE DELIVERY,es-AR,0,480,0,97,app de delivery,0
62f80dac2647f9326eae1bb9,ar,2022-06-02T00:00:00.000Z,PEDIR COMIDA,es-AR,0,720,0,98,pedir comida,0.1
62f80dac2647f9326eae1bcf,ar,2022-07-02T00:00:00.000Z,DELIVERY DE RESTAURANTE,es-AR,0,10,0,67,delivery de restaurante,0
62f80dac2647f9326eae1bb2,ar,2022-07-02T00:00:00.000Z,DELIVERY DE HAMBURGUESA,es-AR,0,260,0,96,delivery de hamburguesa,0
62f80dac2647f9326eae1bc4,ar,2022-06-02T00:00:00.000Z,APP DE COMIDA,es-AR,0,70,0,89,app de comida,0
62f80dac2647f9326eae1bb3,ar,2022-06-02T00:00:00.000Z,DELIVERY DE COMIDA,es-AR,0,8100,0,99,delivery de comida,0.8
62f80dac2647f9326eae1bd0,ar,2022-06-02T00:00:00.000Z,ENTREGA DE HAMBURGUESA,es-AR,0,10,0,67,entrega de hamburguesa,0
62f80dac2647f9326eae1bd5,ar,2022-06-02T00:00:00.000Z,DELIVERY DE RESTAURANTE,es-AR,0,40,0,84,delivery de restaurante,0
62f80dac2647f9326eae1bd6,ar,2022-07-02T00:00:00.000Z,PEDIR COMIDA,es-AR,0,720,0,98,pedir comida,0.1
62f80dfd2647f9326eae4bef,ar,2022-07-02T00:00:00.000Z,SANDWICH,es-AR,0,40500,0,99,sandwich,4.1
62f80dfd2647f9326eae4be9,ar,2022-07-02T00:00:00.000Z,OFERTAS,es-AR,0,14800,0,99,ofertas,1.5
62f80dfd2647f9326eae4bea,ar,2022-06-02T00:00:00.000Z,OFERTAS,es-AR,0,27100,0,99,ofertas,2.7
62f80dfd2647f9326eae4bed,ar,2022-07-02T00:00:00.000Z,PROMOCIONES,es-AR,0,8100,0,99,promociones,0.8
62f80dfd2647f9326eae4bf2,ar,2022-07-02T00:00:00.000Z,RESTAURANTE,es-AR,0,823000,0,100,restaurante,82.3
62f80dfd2647f9326eae4bf5,ar,2022-07-02T00:00:00.000Z,POSTRE,es-AR,0,40500,0,99,postre,4.1
62f80dfd2647f9326eae4bf6,ar,2022-06-02T00:00:00.000Z,POSTRE,es-AR,0,40500,0,99,postre,4.1
62f80dfd2647f9326eae4bfa,ar,2022-07-02T00:00:00.000Z,DELIVERY ONLINE,es-AR,0,140,0,93,delivery online,0
62f80dfd2647f9326eae4bf7,ar,2022-06-02T00:00:00.000Z,RESTAURANTE,es-AR,0,673000,0,100,restaurante,67.3
62f80dfd2647f9326eae4bf9,ar,2022-06-02T00:00:00.000Z,SANDWICH,es-AR,0,40500,0,99,sandwich,4.1
62f80dfd2647f9326eae4c03,ar,2022-06-02T00:00:00.000Z,PEDIR DELIVERY,es-AR,0,390,0,97,pedir delivery,0
62f80dfd2647f9326eae4bfd,ar,2022-06-02T00:00:00.000Z,DELIVERY ENTREGA,es-AR,0,10,0,67,delivery entrega,0
62f80dfd2647f9326eae4c04,ar,2022-06-02T00:00:00.000Z,DELIVERY ONLINE,es-AR,0,90,0,91,delivery online,0
62f80dfd2647f9326eae4c02,ar,2022-07-02T00:00:00.000Z,DELIVERY ENTREGA,es-AR,0,10,0,67,delivery entrega,0
62f80dfd2647f9326eae4bf0,ar,2022-06-02T00:00:00.000Z,PROMOCIONES,es-AR,0,9900,0,99,promociones,1
62f80dfd2647f9326eae4bfe,ar,2022-07-02T00:00:00.000Z,PEDIR DELIVERY,es-AR,0,320,0,96,pedir delivery,0
62f80e4c2647f9326eae79f0,ar,2022-06-02T00:00:00.000Z,DELIVERY DE COMIDA ONLINE,es-AR,0,10,0,67,delivery de comida online,0
62f80e4c2647f9326eae79ee,ar,2022-07-02T00:00:00.000Z,DELIVERY DE COMIDA ONLINE,es-AR,0,10,0,67,delivery de comida online,0
62f80e4c2647f9326eae79ed,ar,2022-07-02T00:00:00.000Z,DELIVERY DE SANDWICH,es-AR,0,50,0,86,delivery de sandwich,0
62f80e4c2647f9326eae79eb,ar,2022-07-02T00:00:00.000Z,DELIVERY DE HAMBURGUESAS,es-AR,0,260,0,96,delivery de hamburguesas,0
62f80e4c2647f9326eae79ec,ar,2022-06-02T00:00:00.000Z,DELIVERY DE SANDWICH,es-AR,0,50,0,86,delivery de sandwich,0
62f80e4c2647f9326eae79f1,ar,2022-06-02T00:00:00.000Z,DELIVERY DE HAMBURGUESAS,es-AR,0,260,0,96,delivery de hamburguesas,0
62f80e9b2647f9326eaea040,ar,2022-07-02T00:00:00.000Z,ENTREGA DE RESTAURANTE,es-AR,0,0,0,0,entrega de restaurante,0
62f80e9b2647f9326eaea046,ar,2022-06-02T00:00:00.000Z,ENTREGA DE COMIDA ONLINE,es-AR,0,0,0,0,entrega de comida online,0
62f80e9b2647f9326eaea041,ar,2022-06-02T00:00:00.000Z,ENTREGA DE RESTAURANTE,es-AR,0,0,0,0,entrega de restaurante,0
62f80e9b2647f9326eaea042,ar,2022-07-02T00:00:00.000Z,ENTREGA DE COMIDA ONLINE,es-AR,0,0,0,0,entrega de comida online,0
62f80e9b2647f9326eaea04b,ar,2022-06-02T00:00:00.000Z,PEDIR COMIDA ONLINE,es-AR,0,880,0,98,pedir comida online,0.1
62f80e9b2647f9326eaea047,ar,2022-06-02T00:00:00.000Z,PEDIR SANDWICH,es-AR,0,0,0,0,pedir sandwich,0
62f80e9b2647f9326eaea04a,ar,2022-07-02T00:00:00.000Z,PEDIR COMIDA ONLINE,es-AR,0,720,0,98,pedir comida online,0.1
62f80e9b2647f9326eaea04c,ar,2022-07-02T00:00:00.000Z,PEDIR SANDWICH,es-AR,0,0,0,0,pedir sandwich,0
62f80eea2647f9326eaed026,ar,2022-06-02T00:00:00.000Z,COMIDA RAPIDA,es-AR,0,33100,0,99,comida rapida,3.3
62f80eea2647f9326eaed02c,ar,2022-07-02T00:00:00.000Z,HAMBURGUESA RAPIDA,es-AR,0,20,0,75,hamburguesa rapida,0
62f80eea2647f9326eaed025,ar,2022-07-02T00:00:00.000Z,COMIDA RAPIDA,es-AR,0,40500,0,99,comida rapida,4.1
62f80eea2647f9326eaed023,ar,2022-06-02T00:00:00.000Z,PEDIR HAMBURGUESA ONLINE,es-AR,0,0,0,0,pedir hamburguesa online,0
62f80eea2647f9326eaed027,ar,2022-06-02T00:00:00.000Z,HAMBURGUESA RAPIDA,es-AR,0,20,0,75,hamburguesa rapida,0
62f80eea2647f9326eaed022,ar,2022-07-02T00:00:00.000Z,PEDIR HAMBURGUESA ONLINE,es-AR,0,0,0,0,pedir hamburguesa online,0
62f80eea2647f9326eaed02d,ar,2022-07-02T00:00:00.000Z,BOCADILLO RAPIDO,es-AR,0,20,0,75,bocadillo rapido,0
62f80eea2647f9326eaed02e,ar,2022-06-02T00:00:00.000Z,SANDWICH RAPIDO,es-AR,0,40,0,84,sandwich rapido,0
62f80eea2647f9326eaed03a,ar,2022-06-02T00:00:00.000Z,HAMBRE,es-AR,0,8100,0,99,hambre,0.8
62f80eea2647f9326eaed03d,ar,2022-07-02T00:00:00.000Z,BOCADILLOS,es-AR,0,1300,0,99,bocadillo,0.1
62f80eea2647f9326eaed035,ar,2022-06-02T00:00:00.000Z,BOCADILLO RAPIDO,es-AR,0,10,0,67,bocadillo rapido,0
62f80eea2647f9326eaed031,ar,2022-06-02T00:00:00.000Z,BOCADILLO,es-AR,0,1300,0,99,bocadillo,0.1
62f80eea2647f9326eaed038,ar,2022-06-02T00:00:00.000Z,BOCADILLOS,es-AR,0,1300,0,99,bocadillo,0.1
62f80eea2647f9326eaed032,ar,2022-07-02T00:00:00.000Z,SANDWICH RAPIDO,es-AR,0,30,0,80,sandwich rapido,0
62f80eea2647f9326eaed03e,ar,2022-07-02T00:00:00.000Z,BOCADILLO,es-AR,0,1300,0,99,bocadillo,0.1
62f80eea2647f9326eaed03b,ar,2022-07-02T00:00:00.000Z,HAMBRE,es-AR,0,8100,0,99,hambre,0.8
62f80f3a2647f9326eaefeaf,ar,2022-06-02T00:00:00.000Z,ENTREGA RÁPIDA,es-AR,0,10,0,67,entrega rápida,0
62f80f3a2647f9326eaefeb1,ar,2022-07-02T00:00:00.000Z,ENTREGA A DOMICILIO,es-AR,0,720,0,98,entrega a domicilio,0.1
62f80f3a2647f9326eaefeba,ar,2022-07-02T00:00:00.000Z,ENTREGA,es-AR,0,6600,0,99,entrega,0.7
62f80f3a2647f9326eaefeb6,ar,2022-07-02T00:00:00.000Z,SÁNDWICH,es-AR,0,1900,0,99,sándwich,0.2
62f80f3a2647f9326eaefeb3,ar,2022-06-02T00:00:00.000Z,ENTREGA A DOMICILIO,es-AR,0,480,0,97,entrega a domicilio,0
62f80f3a2647f9326eaefeae,ar,2022-07-02T00:00:00.000Z,ENTREGA RÁPIDA,es-AR,0,10,0,67,entrega rápida,0
62f80f3a2647f9326eaefeb8,ar,2022-07-02T00:00:00.000Z,MERIENDA,es-AR,0,60500,0,99,merienda,6.1
62f80f3a2647f9326eaefeb9,ar,2022-06-02T00:00:00.000Z,SÁNDWICH,es-AR,0,1900,0,99,sándwich,0.2
62f80f3a2647f9326eaefece,ar,2022-06-02T00:00:00.000Z,PEDÍ,es-AR,0,12100,0,99,pedí,1.2
62f80f3a2647f9326eaefec0,ar,2022-06-02T00:00:00.000Z,DELICIOSAS HAMBURGUESAS,es-AR,0,50,0,86,deliciosas hamburguesas,0
62f80f3a2647f9326eaefec9,ar,2022-06-02T00:00:00.000Z,MERIENDA,es-AR,0,49500,0,99,merienda,5
62f80f3a2647f9326eaefebf,ar,2022-06-02T00:00:00.000Z,ENTREGA,es-AR,0,6600,0,99,entrega,0.7
62f80f3a2647f9326eaefecf,ar,2022-06-02T00:00:00.000Z,PROMOS,es-AR,0,9900,0,99,promos,1
62f80f3a2647f9326eaefecb,ar,2022-07-02T00:00:00.000Z,PROMOS,es-AR,0,9900,0,99,promos,1
62f80f3a2647f9326eaefed0,ar,2022-07-02T00:00:00.000Z,HELADO,es-AR,0,90500,0,99,helado,9.1
62f80f3a2647f9326eaefec2,ar,2022-07-02T00:00:00.000Z,MCDELIVERY,es-AR,0,1900,0,99,mcdelivery,0.2
62f80f3a2647f9326eaefec8,ar,2022-06-02T00:00:00.000Z,MCDELIVERY,es-AR,0,1900,0,99,mcdelivery,0.2
62f80f3a2647f9326eaefec1,ar,2022-07-02T00:00:00.000Z,DELICIOSAS HAMBURGUESAS,es-AR,0,50,0,86,deliciosas hamburguesas,0
62f80f3a2647f9326eaefecc,ar,2022-07-02T00:00:00.000Z,PEDÍ,es-AR,0,12100,0,99,pedí,1.2
62f80f3a2647f9326eaefed2,ar,2022-06-02T00:00:00.000Z,HELADO,es-AR,0,74000,0,99,helado,7.4
62f80f8b2647f9326eaf2d18,ar,2022-07-02T00:00:00.000Z,RETIRÁ,es-AR,0,50,0,86,retirá,0
62f80f8b2647f9326eaf2d1a,ar,2022-06-02T00:00:00.000Z,RETIRÁ,es-AR,0,40,0,84,retirá,0
62f80f8b2647f9326eaf2d1c,ar,2022-07-02T00:00:00.000Z,RECIBÍ,es-AR,0,22200,0,99,recibí,2.2
62f80f8b2647f9326eaf2d1f,ar,2022-07-02T00:00:00.000Z,AUTOMAC,es-AR,0,27100,0,99,automac,2.7
62f80f8b2647f9326eaf2d1d,ar,2022-06-02T00:00:00.000Z,RECIBÍ,es-AR,0,22200,0,99,recibí,2.2
62f80f8b2647f9326eaf2d29,ar,2022-07-02T00:00:00.000Z,PROMOCIONES DE HAMBURGUESAS,es-AR,0,140,0,93,promociones de hamburguesas,0
62f80f8b2647f9326eaf2d2b,ar,2022-06-02T00:00:00.000Z,PROMOCIONES DE HAMBURGUESAS,es-AR,0,110,0,92,promociones de hamburguesas,0
62f80f8b2647f9326eaf2d21,ar,2022-06-02T00:00:00.000Z,AUTOMAC,es-AR,0,22200,0,99,automac,2.2
62f80f8b2647f9326eaf2d24,ar,2022-07-02T00:00:00.000Z,SANDWICHES,es-AR,0,40500,0,99,sandwiches,4.1
62f80f8b2647f9326eaf2d25,ar,2022-06-02T00:00:00.000Z,SANDWICHES,es-AR,0,40500,0,99,sandwiches,4.1
62f8116a2647f9326eaf84a3,ar,2022-06-02T00:00:00.000Z,BURGER,es-AR,0,22200,0,99,burger,2.2
62f8116a2647f9326eaf849f,ar,2022-06-02T00:00:00.000Z,PAPAS FRITAS,es-AR,0,33100,0,99,papas fritas,3.3
62f8116a2647f9326eaf849d,ar,2022-07-02T00:00:00.000Z,PAPAS FRITAS,es-AR,0,33100,0,99,papas fritas,3.3
62f8116a2647f9326eaf849b,ar,2022-07-02T00:00:00.000Z,EMPAREDADO,es-AR,0,1600,0,99,emparedado,0.2
62f8116a2647f9326eaf84a5,ar,2022-07-02T00:00:00.000Z,BURGER,es-AR,0,27100,0,99,burger,2.7
62f8116a2647f9326eaf84a2,ar,2022-07-02T00:00:00.000Z,MEDIALUNA,es-AR,0,27100,0,99,medialuna,2.7
62f8116a2647f9326eaf84a7,ar,2022-06-02T00:00:00.000Z,FACTURA,es-AR,0,49500,0,99,factura,5
62f8116a2647f9326eaf84b0,ar,2022-07-02T00:00:00.000Z,PAPAS,es-AR,0,135000,0,99,papas,13.5
62f8116a2647f9326eaf84ae,ar,2022-07-02T00:00:00.000Z,FACTURA,es-AR,0,49500,0,99,factura,5
62f8116a2647f9326eaf849a,ar,2022-06-02T00:00:00.000Z,EMPAREDADO,es-AR,0,1900,0,99,emparedado,0.2
62f8116a2647f9326eaf84ab,ar,2022-06-02T00:00:00.000Z,MEDIALUNA,es-AR,0,27100,0,99,medialuna,2.7
62f8116a2647f9326eaf84ac,ar,2022-06-02T00:00:00.000Z,PAPAS,es-AR,0,135000,0,99,papas,13.5
62f811bb2647f9326eaf8be6,us,2022-06-02T00:00:00.000Z,BUY,en-US,0,110000,0,99,buy,11
62f811bb2647f9326eaf8be4,us,2022-07-02T00:00:00.000Z,BUY,en-US,0,135000,0,99,buy,13.5
62f811bb2647f9326eaf8bee,us,2022-07-02T00:00:00.000Z,FALL,en-US,0,450000,0,100,fall,45
62f811bb2647f9326eaf8bf8,us,2022-07-02T00:00:00.000Z,FALL SALE,en-US,0,590,0,98,fall sale,0.1
62f811bb2647f9326eaf8bfe,us,2022-06-02T00:00:00.000Z,FALL SALE,en-US,0,260,0,96,fall sale,0
62f811bb2647f9326eaf8bf6,us,2022-06-02T00:00:00.000Z,FALL CLOTHING,en-US,0,3600,0,99,fall clothes,0.4
62f811bb2647f9326eaf8bfd,us,2022-06-02T00:00:00.000Z,SHORT DRESS,en-US,0,201000,0,99,short dress,20.1
62f811bb2647f9326eaf8bf0,us,2022-06-02T00:00:00.000Z,FALL DRESSES,en-US,0,8100,0,99,fall dresses,0.8
62f811bb2647f9326eaf8bfc,us,2022-07-02T00:00:00.000Z,SHORT DRESSES,en-US,0,165000,0,99,short dress,16.5
62f811bb2647f9326eaf8bf7,us,2022-06-02T00:00:00.000Z,FALL,en-US,0,368000,0,100,fall,36.8
62f811bb2647f9326eaf8bef,us,2022-07-02T00:00:00.000Z,FALL DRESSES,en-US,0,27100,0,99,fall dresses,2.7
62f811bb2647f9326eaf8bf1,us,2022-06-02T00:00:00.000Z,FALL CLOTHES,en-US,0,3600,0,99,fall clothes,0.4
62f811bb2647f9326eaf8be7,us,2022-07-02T00:00:00.000Z,STYLISH,en-US,0,60500,0,99,stylish,6.1
62f811bb2647f9326eaf8be8,us,2022-06-02T00:00:00.000Z,STYLISH,en-US,0,49500,0,99,stylish,5
62f811bb2647f9326eaf8bff,us,2022-07-02T00:00:00.000Z,FALL CLOTHING,en-US,0,14800,0,99,fall clothes,1.5
62f811bb2647f9326eaf8c02,us,2022-07-02T00:00:00.000Z,FALL CLOTHES,en-US,0,14800,0,99,fall clothes,1.5
62f811bb2647f9326eaf8c08,us,2022-06-02T00:00:00.000Z,LONG DRESS,en-US,0,60500,0,99,long dress,6.1
62f811bb2647f9326eaf8c05,us,2022-07-02T00:00:00.000Z,SHORT DRESS,en-US,0,165000,0,99,short dress,16.5
62f811bb2647f9326eaf8c04,us,2022-07-02T00:00:00.000Z,LONG DRESS,en-US,0,60500,0,99,long dress,6.1
62f811bb2647f9326eaf8c06,us,2022-06-02T00:00:00.000Z,SHORT DRESSES,en-US,0,201000,0,99,short dress,20.1
62f8120d2647f9326eaf9424,us,2022-07-02T00:00:00.000Z,LONG SKIRT,en-US,0,450000,0,100,long skirt,45
62f8120d2647f9326eaf9420,us,2022-07-02T00:00:00.000Z,LONG DRESSES,en-US,0,60500,0,99,long dresses,6.1
62f8120d2647f9326eaf9423,us,2022-06-02T00:00:00.000Z,LONG DRESSES,en-US,0,60500,0,99,long dresses,6.1
62f8120d2647f9326eaf9425,us,2022-06-02T00:00:00.000Z,LONG SKIRT,en-US,0,550000,0,100,long skirt,55
62f8120d2647f9326eaf942c,us,2022-07-02T00:00:00.000Z,LONG,en-US,0,135000,0,99,long,13.5
62f8120d2647f9326eaf9434,us,2022-07-02T00:00:00.000Z,BLOUSE,en-US,0,110000,0,99,blouse,11
62f8120d2647f9326eaf942b,us,2022-06-02T00:00:00.000Z,SHORT SKIRT,en-US,0,60500,0,99,short skirt,6.1
62f8120d2647f9326eaf9432,us,2022-06-02T00:00:00.000Z,LONG,en-US,0,110000,0,99,long,11
62f8120d2647f9326eaf942e,us,2022-07-02T00:00:00.000Z,SWIMWEAR,en-US,0,165000,0,99,swimwear,16.5
62f8120d2647f9326eaf9433,us,2022-06-02T00:00:00.000Z,SWIMWEAR,en-US,0,165000,0,99,swimwear,16.5
62f8120d2647f9326eaf942a,us,2022-07-02T00:00:00.000Z,SHORT SKIRT,en-US,0,60500,0,99,short skirt,6.1
62f8120d2647f9326eaf943c,us,2022-06-02T00:00:00.000Z,JEANS CLOTHES,en-US,0,320,0,96,jeans clothes,0
62f8120d2647f9326eaf9440,us,2022-07-02T00:00:00.000Z,SWEATSHIRT,en-US,0,135000,0,99,sweatshirt,13.5
62f8120d2647f9326eaf9444,us,2022-07-02T00:00:00.000Z,LONGLINE,en-US,0,8100,0,99,longline,0.8
62f8120d2647f9326eaf9445,us,2022-06-02T00:00:00.000Z,LONGLINE,en-US,0,6600,0,99,longline,0.7
62f8120d2647f9326eaf943d,us,2022-07-02T00:00:00.000Z,JEANS,en-US,0,368000,0,100,jeans,36.8
62f8120d2647f9326eaf9436,us,2022-06-02T00:00:00.000Z,BLOUSE,en-US,0,110000,0,99,blouse,11
62f8120d2647f9326eaf943b,us,2022-07-02T00:00:00.000Z,JEANS CLOTHES,en-US,0,480,0,97,jeans clothes,0
62f8120d2647f9326eaf9442,us,2022-06-02T00:00:00.000Z,SWEATSHIRT,en-US,0,110000,0,99,sweatshirt,11
62f8120d2647f9326eaf943a,us,2022-06-02T00:00:00.000Z,JEANS,en-US,0,301000,0,100,jeans,30.1
62f8125f2647f9326eaf9bc4,us,2022-07-02T00:00:00.000Z,SKIRT,en-US,0,673000,0,100,skirt,67.3
62f8125f2647f9326eaf9bd4,us,2022-06-02T00:00:00.000Z,STREETWEAR CLOTHES,en-US,0,14800,0,99,streetwear clothes,1.5
62f8125f2647f9326eaf9bce,us,2022-07-02T00:00:00.000Z,SPORTWEAR CLOTHES,en-US,0,260,0,96,sportwear clothes,0
